Uuid,Void/Retire,Name,Description,Parent,Tags,IdentifierSourceName,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
1e6d47d1-bd4c-4229-a60b-25e0c9d1a720,no,Sera Jale PHCU,,,Visit Location;,,,,Kangapo One Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
ebcfe9cc-e838-4e34-bec8-a1929d556677,no,Sereng PHCU,,,Visit Location;,,,,Rokon Payam,,,,,Juba County,Central Equatoria State,,,
49d5392f-a03a-4d76-aefe-ff1991f106d2,no,Sermon PHCU,,,Visit Location;,,,,Dolo Payam,,,,,Juba County,Central Equatoria State,,,
dc6f57ee-7e2f-405d-bc67-21484562b28b,no,Shambe PHCU,,,Visit Location;,,,,Adior Payam,,,,,Yirol East County,Lakes State,,,
03c143ef-eda9-48ac-adfd-7456b85ad80e,no,Shatta PHCU,,,Visit Location;,,,,Bunj Payam,,,,,Maban County,Upper Nile State,,,
f2d53025-8350-4aa8-ac97-97246009ef0e,no,SIM Missionary Hospital,,,Visit Location;,,,,Khor El Amer Payam,,,,,Maban County,Upper Nile State,,,
4995eb2d-3eb4-43f3-a2d9-879f7e32a602,no,Sinakpuro PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
309596ea-a348-4c37-b899-7c37d7be736a,no,Sinawiri PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
a48e2ed3-ae55-4ba3-a02d-65f59a880bf0,no,Singiriwo PHCU,,,Visit Location;,,,,Lozoh Payam,,,,,Mundri East County,Western Equatoria State,,,
a5d65456-2327-48c1-8ee9-f26ba362cef4,no,Sirimon PHCU,,,Visit Location;,,,,Dolo Payam,,,,,Juba County,Central Equatoria State,,,
47a80818-d7c7-421e-be7e-473187620615,no,SMC/NARUS PHCC,,,Visit Location;,,,,Narus Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
efe13868-2dac-4d27-b08d-d2a8af373de8,no,Soka PHCU,,,Visit Location;,,,,Mukaya Payam,,,,,Lainya County,Central Equatoria State,,,
9489d4a2-1ed6-4398-a3b9-059beb77e3e3,no,Sokare PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
cdd938c1-4464-4c49-ae34-7e5fb9e9ddf2,no,Sopo PHCU,,,Visit Location;,,,,Uyujuku Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
c77e0ff3-6dc5-4c18-8efd-1706237d505c,no,Source Yubu PHCC,,,Visit Location;,,,,Rii - Yubu Payam,,,,,Tambura County,Western Equatoria State,,,
21007022-211d-42a5-a30d-7e63485c8dad,no,SPLA-JIU PHCU,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Western Equatoria State,,,
6c33ca12-55a2-4c60-ba0d-baf6a3594c11,no,St Bakhita PHCC,,,Visit Location;,,,,Yei Town Payam,,,,,Yei County,Central Equatoria State,,,
324155f4-d84d-469f-a432-7c57b3ba491f,no,St Luke PHCC,,,Visit Location;,,,,Lainya Payam,,,,,Lainya County,Central Equatoria State,,,
1c4d619a-299a-4340-859e-465dbc5aad5d,no,St Theresa Isohe Mission HOSPITAL,,,Visit Location;,,,,Lomohidang North Payam,,,,,Ikotos County,Eastern Equatoria State,,,
a88fd344-9eee-4b36-93cd-06289016a015,no,St. Bakheita PHCU,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
8e06ce7c-c2a6-4088-bd9f-a9dba699a5db,no,St. Joseph TB PHCC,,,Visit Location;,,,,Abang Payam,,,,,Yirol West County,Lakes State,,,
f6ecac4c-4813-4735-b119-a3b474a14e5a,no,St. Josephine Bhakita PHCC,,,Visit Location;,,,,Ngap Payam,,,,,Cueibet County,Lakes State,,,
26417661-8722-4be8-9e90-6a86e1f0876b,no,ST. Mary PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Lakes State,,,
1bced451-6038-4330-8cd6-156a791f4e49,no,St. Mary PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Lakes State,,,
3a670131-c857-4029-9850-e07f533652cc,no,St. Mary PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
05f9230e-10f8-4c93-ab42-3d233b663e4c,no,St. Mary PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
3ac047b5-5553-451b-84e0-e2db33333c5a,no,St.Kizito PHCC,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
c25cc6d2-cb43-40eb-ae93-2ab67ec30650,no,Sudenese gospel Mission PHCC,,,Visit Location;,,,,Pageri Payam,,,,,Magwi County,Eastern Equatoria State,,,
cc27de36-48e3-424d-886b-7a7152c3edff,no,Sue PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
72c37ea1-433f-4c78-a3e1-a7fff93365ae,no,Sun Shine HOSPITAL,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
75027ddf-0679-4333-9c03-57980575c9d8,no,Sure PHCU,,,Visit Location;,,,,Dolo Payam,,,,,Juba County,Central Equatoria State,,,
6f5c5ceb-a204-4569-b1eb-e98ee0c3f10f,no,Taar PHCU,,,Visit Location;,,,,Burgilo Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
7a3955a9-1ad5-44c3-a98b-9d1715ccbb8b,no,Taban PHCU,,,Visit Location;,,,,Kpaile Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
3b80f367-8dab-4f5f-a9c3-f21d0a275073,no,Tagale PHCC,,,Visit Location;,,,,Mijak Payam,,,,,Abyei County,Abyei Administrative Area,,,
0a903c72-6524-4811-ae8a-6632d9c1a32a,no,Tali PHCC,,,Visit Location;,,,,Tali Payam,,,,,Terekeka County,Central Equatoria State,,,
6aae9244-a41d-4ea6-a957-9f94dd5e45a7,no,Tambura County Hospital,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
44b1160c-93df-4e87-8d3d-e347226a0bb4,no,Tambura PHCC,,,Visit Location;,,,,Tambura Payam,,,,,Tambura County,Western Equatoria State,,,
9cb3bfda-46fa-4655-a3f6-2f9667cbe0a0,no,Tanamuko PHCU,,,Visit Location;,,,,Maruko Payam,,,,,Ibba County,Western Equatoria State,,,
ddca4020-8328-4898-b2f3-65daee47c573,no,Tangnyang PHCU,,,Visit Location;,,,,Diror Payam,,,,,Akobo County,Jonglei State,,,
0e376135-146b-4736-82d3-ca87ad5a495c,no,Terekeka PHCC,,,Visit Location;,,,,Terekeka Payam,,,,,Terekeka County,Central Equatoria State,,,
9ddc276a-d2ba-478c-bed7-2c5099536520,no,Thak PHCU,,,Visit Location;,,,,Bimachuk Payam,,,,,Melut County,Upper Nile State,,,
dbe46269-6d9e-4dfc-9951-46bd0b840edc,no,Thakker PHCU,,,Visit Location;,,,,Rubkuay Payam,,,,,Mayendit County,Unity State,,,
b501d137-3db6-48b2-ac36-2ba952fd8e13,no,Thambeth PHCU,,,Visit Location;,,,,Boma Payam,,,,,Pibor County,Pibor Administrative Area,,,
a399c6d3-9eef-4f45-81c9-583dc94bd700,no,Tharkueng PHCC,,,Visit Location;,,,,Wau Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
fe1de712-2479-487b-a6eb-0bfd81651696,no,Thiet PHCC,,,Visit Location;,,,,Thiet Payam,,,,,Tonj South County,Warrap State,,,
b0626be8-f32b-40f6-890e-35c03ceea27e,no,Thillic PHCU,,,Visit Location;,,,,Wau Bai Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
38c036c4-b1a2-499c-8e9d-e0f6b2adc633,no,Thoan PHCU,,,Visit Location;,,,,Kuerguini Payam,,,,,Guit County,Unity State,,,
92a3ec88-fa60-4c6b-baf0-7c42d0076fc3,no,Thoanuom PHCU,,,Visit Location;,,,,Kol Payam,,,,,Panyijar County,Unity State,,,
c500b793-4c05-4e93-b517-41c99fe766f4,no,Thokchak PHCU,,,Visit Location;,,,,Paguer Payam,,,,,Fangak County,Jonglei State,,,
c9bf3f87-7fe2-444c-a5d2-e27adfd5efa5,no,Thokliel PHCU,,,Visit Location;,,,,Dengjok Payam,,,,,Akobo County,Jonglei State,,,
d8156c3c-9078-433b-9a59-3c76d2ca3f79,no,Thokwath PHCU,,,Visit Location;,,,,Dengjok Payam,,,,,Akobo County,Jonglei State,,,
7f91b48b-1f98-4447-a6a3-ecfafd184413,no,Thonabutkok PHCU,,,Visit Location;,,,,Pagarau Payam,,,,,Yirol East County,Lakes State,,,
730257cd-dbda-4802-914c-27f043b60fc5,no,Thonyor PHCC,,,Visit Location;,,,,Yang Payam,,,,,Leer County,Unity State,,,
64499247-5444-467f-8077-d24e9bf31653,no,Thorgwang PHCC,,,Visit Location;,,,,Kaka Payam,,,,,Manyo County,Upper Nile State,,,
52a6bd9f-d216-4135-8244-d04656e32c70,no,Thorgwang PHCU,,,Visit Location;,,,,Kaka Payam,,,,,Manyo County,Upper Nile State,,,
75acf3db-ddee-4f92-827b-712e5118a828,no,Thotchok PHCU,,,Visit Location;,,,,Old Fangak Payam,,,,,Fangak County,Jonglei State,,,
44251d10-7344-484c-ad91-869d3f89b95b,no,Thotwat PHCU,,,Visit Location;,,,,Pajiek Payam,,,,,Ayod County,Jonglei State,,,
b347f6ac-252e-46d9-84b4-4804f366b1a7,no,Thougji PHCU,,,Visit Location;,,,,Bunj Payam,,,,,Maban County,Upper Nile State,,,
4cd1c33c-efa7-4e4d-90db-da28b47fc57d,no,Three Angle PHCC,,,Visit Location;,,,,Kator Payam,,,,,Juba County,Central Equatoria State,,,
0b4cf386-4afa-42c5-82a6-b89a7ad8a01b,no,Thurnyior PHCU,,,Visit Location;,,,,Kuac South Payam,,,,,Gogrial West County,Warrap State,,,
6f1f8649-81eb-4865-b9ca-14708e587a87,no,Tiam PHCU,,,Visit Location;,,,,Tiam Payam,,,,,Uror County,Jonglei State,,,
297fd6a6-b6e3-437d-b62d-abb30818353f,no,Tiap PHCU,,,Visit Location;,,,,Tiap Payam,,,,,Panyijar County,Unity State,,,
cf6fd7d7-4047-46b4-a599-c6c4dc4f4139,no,Tiap Tiap PHCU,,,Visit Location;,,,,Pagor Payam,,,,,Cueibet County,Lakes State,,,
4cafbaef-c562-49a2-b401-48536f424d5c,no,Tiar-aleit PHCU,,,Visit Location;,,,,Tiar-aleit Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
a2382039-3622-4323-8bff-70487e574344,no,TIEM PHCU,,,Visit Location;,,,,Nyal Payam,,,,,Panyijar County,Unity State,,,
f9bb4775-420a-462b-bd92-9e8ec37fd2ca,no,Tiindoka PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
90f7f14a-592c-40fb-8a2c-6a024375ab5f,no,Tiit Noon PHCU,,,Visit Location;,,,,Akoc Payam,,,,,Twic County,Warrap State,,,
4539905a-0f17-4b06-a97a-df235192f5d4,no,Tijor Centre PHCC,,,Visit Location;,,,,Tijor Payam,,,,,Juba County,Central Equatoria State,,,
dc2b1669-abdd-4c09-94a5-8f594696ebc0,no,Timsah PHCC,,,Visit Location;,,,,Ere Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
c59fb12b-5664-4e63-929c-2b90af2fc184,no,Tirangore PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
3ed90bcc-91f1-4296-b5e6-d01b2ac61c4a,no,Tirga PHCU,,,Visit Location;,,,,Kpaile Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
e7d767e0-f8ff-4194-95ec-e5bcf922051f,no,Tirye PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
7f0559d4-f7b3-4adf-b3a0-ff5a9c55e938,no,Tit Chok PHCC,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
9654ba41-70d9-44ba-902a-10cd4836b96f,no,Titchok PHCU,,,Visit Location;,,,,Wunrok Payam,,,,,Twic County,Warrap State,,,
4965ee67-5c7d-4542-9b0a-fd90c9fec35d,no,Toch Chel PHCU,,,Visit Location;,,,,Akoc Payam,,,,,Twic County,Warrap State,,,
8c68c5e8-671e-4231-a7fe-26ffc3e54622,no,Toch Noon PHCC,,,Visit Location;,,,,Akoc Payam,,,,,Twic County,Warrap State,,,
224579fc-6362-442f-a1b5-2074c918686c,no,Toch PHCU,,,Visit Location;,,,,Paguer Payam,,,,,Fangak County,Jonglei State,,,
7e03a902-7c23-4272-9c8b-5ad5da3f7c1a,no,Todaj PHCC,,,Visit Location;,,,,Amenth agouk Payam,,,,,Abyei County,Abyei Administrative Area,,,
7dfdd3ff-7922-4a1e-b44b-8113e300441f,no,Toko-Ko-Tulu PHCU,,,Visit Location;,,,,Rokon Payam,,,,,Juba County,Central Equatoria State,,,
5a38b6af-b265-48fb-9477-fdc5ba866c91,no,Tolar PHCU,,,Visit Location;,,,,Kiech Kuon Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
554ba097-b49e-4924-8a1b-2498a08d6312,no,Tombek PHCC,,,Visit Location;,,,,Tombek Payam,,,,,Terekeka County,Central Equatoria State,,,
ebb6253a-35d3-4a24-82b5-9cc7d702520a,no,Tong PHCU,,,Visit Location;,,,,Baidit Payam,,,,,Bor South County,Jonglei State,,,
d6e40a03-47d2-407a-bc0b-e7d764ba517a,no,Tonga PHCC,,,Visit Location;,,,,Tonga Payam,,,,,Panyikang County,Upper Nile State,,,
5d68e812-48a9-4667-a9e2-32dca7a40943,no,Tonj Don Bosco TB unit,,,Visit Location;,,,,Tonj Payam,,,,,Tonj South County,Warrap State,,,
82368174-8692-4700-823f-50223b5cae1a,no,Tonj HOSPITAL,,,Visit Location;,,,,Tonj Payam,,,,,Tonj South County,Warrap State,,,
5bcfa4bc-7e89-4684-b830-bb45030ca123,no,Tonjo PHCU,,,Visit Location;,,,,Wulu Payam,,,,,Wulu County,Lakes State,,,
12b3b525-ce96-4dab-95db-81b6729e1809,no,Toor/N yokrial PHCU,,,Visit Location;,,,,Nyiel Payam,,,,,Pariang County,Ruweng Administrative Area,,,
743f6d29-e029-4182-8e0d-9902434bd31e,no,Tore PHCC,,,Visit Location;,,,,Tore Payam,,,,,Yei County,Central Equatoria State,,,
d917fa30-28a0-4a33-b092-295541166594,no,Tore Wandi PHCU,,,Visit Location;,,,,Bangolo Payam,,,,,Mundri West County,Western Equatoria State,,,
4168274e-b883-4671-bba6-ddd68fe0b06b,no,Torit Military Hospital,,,Visit Location;,,,,Nyong Payam,,,,,Torit County,Eastern Equatoria State,,,
03829e8f-e85b-47c5-b0e2-2d7e5727c1d8,no,Torit prison PHCU,,,Visit Location;,,,,Nyong Payam,,,,,Torit County,Eastern Equatoria State,,,
65374a1b-86ec-4d2d-bd63-fccb36e24512,no,Torit State HOSPITAL,,,Visit Location;,,,,Nyong Payam,,,,,Torit County,Eastern Equatoria State,,,
7ffa264c-d9aa-4fec-a780-fe5dac34da4b,no,Torkiel PHCU,,,Visit Location;,,,,Yomding Payam,,,,,Ulang County,Upper Nile State,,,
46816b56-0ca7-46fc-aa3d-7fb4aa5acb08,no,Torpuot PHCU,,,Visit Location;,,,,Jikmir Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
87421589-169b-445b-bac0-a8a0b07695dd,no,Touchluak PHCU,,,Visit Location;,,,,Nhialdiu Payam,,,,,Rubkona County,Unity State,,,
d6bfa96c-6073-475a-8fdc-2ed02d974c2a,no,Tseretenya PHCU,,,Visit Location;,,,,Ikotos Payam,,,,,Ikotos County,Eastern Equatoria State,,,
1698aa77-55a0-41e6-b082-c09bb41bc622,no,Tuele PHCC,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
d64d2c5f-4689-4da2-a03f-1ff97666b384,no,Tuet PHCU,,,Visit Location;,,,,Boaw Payam,,,,,Koch County,Unity State,,,
6559472a-5138-4a26-8d70-7746f527da71,no,Tukoro PHCU,,,Visit Location;,,,,Muni Payam,,,,,Terekeka County,Central Equatoria State,,,
13677b16-562e-4d24-b6f9-ee611c725a11,no,Tulugi PHCU,,,Visit Location;,,,,Ngauro Payam,,,,,Budi County,Eastern Equatoria State,,,
6dae251d-8941-42e4-bb1a-c1e2669181ab,no,Tulyang PHCU,,,Visit Location;,,,,Dolo Payam,,,,,Juba County,Central Equatoria State,,,
72f630c2-9bcb-474b-ad8e-a7e32ad8bfcd,no,Tuoach Luak PHCU,,,Visit Location;,,,,Rubkotne Payam,,,,,Rubkona County,Unity State,,,
46791a9f-2508-48c8-99f0-ae164ab6c569,no,Turalei PHCC,,,Visit Location;,,,,Turalei Payam,,,,,Twic County,Warrap State,,,
8fc2c0dc-cac6-41b5-9950-f4e381ffb11a,no,Turkey PHCU,,,Visit Location;,,,,Wanbuor Payam,,,,,Mayom County,Unity State,,,
a511a755-b898-4624-b030-51f4b6b0266a,no,Turuw PHCU,,,Visit Location;,,,,Jekow Payam,,,,,Maiwut County,Upper Nile State,,,
f6592192-5c7f-4244-a403-b6f1505f9f15,no,Tut Majok PHCU,,,Visit Location;,,,,Thol Payam,,,,,Nyirol County,Jonglei State,,,
10e48675-b335-4a0d-bcfd-9f5359db8da9,no,Tutnyang PHCU,,,Visit Location;,,,,Tutnyang Payam,,,,,Mayendit County,Unity State,,,
f6b4b876-19cf-480c-abd2-4cfbc38bb239,no,Udhum DTC PHCC,,,Visit Location;,,,,Mariem West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
cf4248a0-dc8a-49c3-a6bb-0ec017212fa0,no,Udici PHCC,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
7f911c91-8cb5-42e6-8856-0e1c6bd6443e,no,Ugier PHCU,,,Visit Location;,,,,Wudier Payam,,,,,Longochuk County,Upper Nile State,,,
81a070ef-191b-4789-ae8a-a1ff328db1f4,no,Ugwil/Malnyang PHCU,,,Visit Location;,,,,Kurumi Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
b7c384ca-ace7-424b-b11e-10f797ac0bd9,no,Ukuo PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
169fa224-421f-4cbb-8505-3f575939895a,no,Ukwanya PHCU,,,Visit Location;,,,,Marguna Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
37f69e0e-ad79-444b-9a71-ec62f37f0ff8,no,Ulang PHCC,,,Visit Location;,,,,Ulang Payam,,,,,Ulang County,Upper Nile State,,,
53ccba26-cdea-459e-8498-80499c4ef379,no,Uleng PHCU,,,Visit Location;,,,,Olang Payam,,,,,Maiwut County,Upper Nile State,,,
09544caa-87c7-4ec4-8b6a-6a0217730b55,no,Umora PHCU,,,Visit Location;,,,,Achana Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
f583056e-dc49-4be2-be9e-f0292abbd9bc,no,Undukori PHCU,,,Visit Location;,,,,Mugwo Payam,,,,,Yei County,Central Equatoria State,,,
c909bcbb-be2c-4eb6-9ad6-ee8e66d34cd6,no,Ungebe PHCU,,,Visit Location;,,,,Pachidi Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
14474e12-e8a5-4f43-8904-38cdb98ca665,no,Upuo PHCU,,,Visit Location;,,,,Pachidi Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
95faab09-caf8-419c-9121-ae567d5a37ad,no,Uror PHCU,,,Visit Location;,,,,Wuror Payam,,,,,Uror County,Jonglei State,,,
cd19bf88-ebc1-466a-834a-2f2ad0938d20,no,Usratuna PHCC,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
953c15e2-5476-459f-ba41-c9e490cdc78b,no,Vertheth PHCU,,,Visit Location;,,,,Vertheth Payam,,,,,Pibor County,Pibor Administrative Area,,,
a976003a-8835-4d32-95b6-7d07fe98ec4c,no,Victoria Medical HOSPITAL,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
7c2182ec-6a4b-4572-a588-011d6e6a5ad1,no,Waak PHCC,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Unity State,,,
d14595ff-3834-426b-ad48-8fa2ea9690af,no,Waat PHCC,,,Visit Location;,,,,Waat Payam,,,,,Nyirol County,Jonglei State,,,
4d007097-5c6d-43e4-85d8-78625c458bea,no,Wadakona PHCC,,,Visit Location;,,,,Wadakona Payam,,,,,Manyo County,Upper Nile State,,,
a49840e2-b951-47f6-bd9c-abf90c14e120,no,Wadalel PHCU,,,Visit Location;,,,,Rocrocdong Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
1637d572-6cee-44a8-8d60-077952c6d190,no,Wadupe PHCU,,,Visit Location;,,,,Mugwo Payam,,,,,Yei County,Central Equatoria State,,,
d892ea08-d82b-4f2e-8bc8-97b68ee4cc6f,no,Wako PHCU,,,Visit Location;,,,,Domoloto Payam,,,,,Wulu County,Lakes State,,,
2acd2bc6-be7e-482f-8b07-f3fef0474836,no,Walawalang PHCU,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
c4574807-6543-4ff4-a941-b68189e2dc94,no,Walgak PHCC,,,Visit Location;,,,,Walgak Payam,,,,,Akobo County,Jonglei State,,,
d671be36-3d54-4111-af72-a1413c45918e,no,Wan Machar PHCU,,,Visit Location;,,,,Wau Payam,,,,,Ayod County,Jonglei State,,,
1983d7f7-10ca-4322-b633-d35e08fae1b4,no,Wanam PHCU,,,Visit Location;,,,,Mankien Payam,,,,,Mayom County,Unity State,,,
b01c2520-5058-4888-ab75-4b76b256c224,no,Wanamum PHCU,,,Visit Location;,,,,Wunamum Payam,,,,,Melut County,Upper Nile State,,,
283ca8e1-1554-483d-a152-4a98febf7604,no,Wandi PHCU,,,Visit Location;,,,,Kediba Payam,,,,,Mundri East County,Western Equatoria State,,,
80a66087-3429-4c9e-938e-7f8b1974390d,no,Wanding PHCU,,,Visit Location;,,,,Kuerenge-ke Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
003328ee-dab1-4dd3-8164-98aeb1bdff53,no,Wangchoat PHCU,,,Visit Location;,,,,Old Fangak Payam,,,,,Fangak County,Jonglei State,,,
0b53ea7d-5533-43a9-ba11-934750dd47d1,no,Wangkei PHCC,,,Visit Location;,,,,Wangkei Payam,,,,,Mayom County,Unity State,,,
8cf397d0-f772-45a8-bb11-14a9f2521d8d,no,Wangkuat PHCC,,,Visit Location;,,,,Werthen Payam,,,,,Pariang County,Ruweng Administrative Area,,,
ac8e8e4f-f15f-4b04-8d86-34c14f172a58,no,Wanglel PHCU,,,Visit Location;,,,,Manajang Payam,,,,,Fangak County,Jonglei State,,,
95f34910-19fb-41d5-827c-2e0b66038706,no,Wangulei PHCU,,,Visit Location;,,,,Nyuak Payam,,,,,Twic East County,Jonglei State,,,
b38d98b7-ab89-4cf5-9767-2bb985aba9e1,no,Wanh Alel PHCU,,,Visit Location;,,,,Wath-alel Payam,,,,,Tonj South County,Warrap State,,,
59e18976-12a9-4e6c-8e4c-eaab6359868b,no,Wanyang PHCU,,,Visit Location;,,,,Gameiza Payam,,,,,Terekeka County,Central Equatoria State,,,
aede633f-b86b-4bc1-a011-754c457593b0,no,Warajwok PHCU,,,Visit Location;,,,,Warajwok Payam,,,,,Malakal County,Upper Nile State,,,
08f963eb-6a8b-4b7c-a72f-661cac64df4c,no,Warapei PHCC,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
7a96f3ee-e0c8-4324-9b8a-064b3bce7ec6,no,Warawar PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
2b115203-48e4-4aa4-b5c2-79f03a2b5a54,no,Warchuei PHCU,,,Visit Location;,,,,Malual West Payam (Aweil N),,,,,Aweil North County,Northern Bahr El Ghazal State,,,
34e459a1-1dfe-4f2b-b0c6-88fdb39f4869,no,Wardong PHCU,,,Visit Location;,,,,Wunlang Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
8f9783b3-1ab2-4da8-a066-903848aa0800,no,Wargeng PHCU,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
8db187f4-b428-4851-acbd-94fa2781f9bb,no,Warkot PHCU,,,Visit Location;,,,,Malual Centre Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
756c2058-9b73-455c-a0a4-1f30564dfbba,no,Warlang PHCU,,,Visit Location;,,,,Akot Payam,,,,,Rumbek East County,Northern Bahr El Ghazal State,,,
4fd97437-b2c8-4e1f-bd69-0a2be53dd617,no,War-Liet PHCU,,,Visit Location;,,,,Gameiza Payam,,,,,Terekeka County,Lakes State,,,
2098ba12-49be-41da-b0b1-37fc35062dd8,no,Warrap PHCC,,,Visit Location;,,,,Warrap Payam,,,,,Tonj North County,Warrap State,,,
ebd259c7-d807-43fd-b9b7-0c2fcd924d63,no,Warrieth PHCU,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
97dea64a-55ee-4f91-8515-72f1860f4355,no,Warweng PHCU,,,Visit Location;,,,,Longochuk Payam,,,,,Longochuk County,Upper Nile State,,,
15c37d6a-6940-4d45-86e8-49ce6f1fe39b,no,Watber PHCC,,,Visit Location;,,,,Malual Payam,,,,,Longochuk County,Upper Nile State,,,
2268089a-a11e-4aed-80bb-59112112758b,no,Wathmouk PHCU,,,Visit Location;,,,,Wathmuok Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
d4dbfddd-aa16-44a2-9b7c-c5e1793c5625,no,Wathnyotni PHCU,,,Visit Location;,,,,Kuerguini Payam,,,,,Guit County,Unity State,,,
07b28252-79a8-4f14-9083-a075b861d256,no,Wathok PHCU,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
2a488f73-47d5-4113-a6fc-cfdf7ff908b4,no,Wau Airport,,,Visit Location;,,,,Wau North Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
4db9fcb7-6c6a-4510-8dad-50bb3d845bcc,no,Wau Military HOSPITAL,,,Visit Location;,,,,Wau North Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
430f24c1-71a9-4d67-8c6d-e02279dc0b85,no,Wau PHCU,,,Visit Location;,,,,Wau Payam,,,,,Ayod County,Jonglei State,,,
915a6f87-cb07-40fb-941b-27fe17755fcf,no,Wau Police PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
7acc28fb-5a61-42f2-8bf8-f2045af813c0,no,Wau Prison PHCU,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
31ddc995-1465-4ee0-a888-98133b55efbc,no,Wau Shilluk PHCU,,,Visit Location;,,,,Ogot Payam,,,,,Malakal County,Upper Nile State,,,
e2d5b7d4-53ec-4fff-b7ef-3687fe56470d,no,Wau Sika Hadid PHCC,,,Visit Location;,,,,Wau North Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
eb8aee5f-594b-4ca1-9d37-3b424095966b,no,Wau Teaching HOSPITAL,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
097a1c44-13a0-4572-9889-36baf09c4af7,no,Wau Wild Life PHCU,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
